offset,file,text_en,byte_budget
scena/mp2082_01.dat:0x1b801,scena/mp2082_01.dat,@&R ,5
scena/mp2082_01.dat:0x1c7e7,scena/mp2082_01.dat,Air-Letten - Rest Area,23
scena/mp2082_01.dat:0x1c84b,scena/mp2082_01.dat,Renne's Father,15
scena/mp2082_01.dat:0x1c85a,scena/mp2082_01.dat,Renne's Mother,15
scena/mp2082_01.dat:0x1c8b6,scena/mp2082_01.dat,you took care of that ghost kerfuffle.,39
scena/mp2082_01.dat:0x1c8dd,scena/mp2082_01.dat,"Hey, I don't know the details, but I heard",43
scena/mp2082_01.dat:0x1c917,scena/mp2082_01.dat,so it's like everything's coming up roses.,43
scena/mp2082_01.dat:0x1c942,scena/mp2082_01.dat,"And I suddenly got the day off,",32
scena/mp2082_01.dat:0x1c971,scena/mp2082_01.dat,only one who got the day off.,30
scena/mp2082_01.dat:0x1c98f,scena/mp2082_01.dat,"For some reason, I'm the",25
scena/mp2082_01.dat:0x1c9b7,scena/mp2082_01.dat,a drink in the afternoon.,26
scena/mp2082_01.dat:0x1c9d1,scena/mp2082_01.dat,Which is why I'm enjoying,26
scena/mp2082_01.dat:0x1ca06,scena/mp2082_01.dat,"Hey there, welcome to the Air-Letten",37
scena/mp2082_01.dat:0x1ca3a,scena/mp2082_01.dat,so you can take your time enjoying the falls.,46
scena/mp2082_01.dat:0x1ca68,scena/mp2082_01.dat,"There aren't many tourists right now,",38
scena/mp2082_01.dat:0x1ca9d,scena/mp2082_01.dat,There aren't many tourists right now.,38
scena/mp2082_01.dat:0x1cad2,scena/mp2082_01.dat,has a part to play in that.,28
scena/mp2082_01.dat:0x1caee,scena/mp2082_01.dat,The Ruan election probably,27
scena/mp2082_01.dat:0x1cb18,scena/mp2082_01.dat,muttering together about something.,36
scena/mp2082_01.dat:0x1cb3c,scena/mp2082_01.dat,The captain and warrant officer were,37
scena/mp2082_01.dat:0x1cb70,scena/mp2082_01.dat,I wonder what's going on?,26
scena/mp2082_01.dat:0x1cba5,scena/mp2082_01.dat,"Hey there, welcome to the Air-Letten",37
scena/mp2082_01.dat:0x1cbd9,scena/mp2082_01.dat,so take all the time you want.,31
scena/mp2082_01.dat:0x1cbf8,scena/mp2082_01.dat,"It's as slow as ever,",22
scena/mp2082_01.dat:0x1cc1d,scena/mp2082_01.dat,It's as slow as ever around here.,34
scena/mp2082_01.dat:0x1cc4e,scena/mp2082_01.dat,until the Ruan election is over?,33
scena/mp2082_01.dat:0x1cc6f,scena/mp2082_01.dat,I wonder if it'll stay this way,32
scena/mp2082_01.dat:0x1cc9e,scena/mp2082_01.dat,Seems like there was an earthquake in Zeiss.,45
scena/mp2082_01.dat:0x1ccda,scena/mp2082_01.dat,I really hate earthquakes.,27
scena/mp2082_01.dat:0x1ccf5,scena/mp2082_01.dat,To tell you the truth...,25
scena/mp2082_01.dat:0x1cd1d,scena/mp2082_01.dat,That's enough to make anyone anxious.,38
scena/mp2082_01.dat:0x1cd43,scena/mp2082_01.dat,"I mean, the ground itself shaking?",35
scena/mp2082_01.dat:0x1cd75,scena/mp2082_01.dat,I heard there was an earthquake in Zeiss.,42
scena/mp2082_01.dat:0x1cdae,scena/mp2082_01.dat,I just hope it doesn't happen here...,38
scena/mp2082_01.dat:0x1cde3,scena/mp2082_01.dat,from the command center...,27
scena/mp2082_01.dat:0x1cdfe,scena/mp2082_01.dat,We just got an urgent message,30
scena/mp2082_01.dat:0x1ce2b,scena/mp2082_01.dat,haven't left the room since then.,34
scena/mp2082_01.dat:0x1ce4d,scena/mp2082_01.dat,And the captain and warrant officer,36
scena/mp2082_01.dat:0x1ce80,scena/mp2082_01.dat,I wonder what it was about?,28
scena/mp2082_01.dat:0x1ceab,scena/mp2082_01.dat,from the command center...,27
scena/mp2082_01.dat:0x1cec6,scena/mp2082_01.dat,We just got an urgent message,30
scena/mp2082_01.dat:0x1cef3,scena/mp2082_01.dat,haven't left the room since then.,34
scena/mp2082_01.dat:0x1cf15,scena/mp2082_01.dat,And the captain and warrant officer,36
scena/mp2082_01.dat:0x1cf48,scena/mp2082_01.dat,in Zeiss has settled down.,27
scena/mp2082_01.dat:0x1cf63,scena/mp2082_01.dat,It seems the seismic activity,30
scena/mp2082_01.dat:0x1cf90,scena/mp2082_01.dat,"the Central Factory, it's probably accurate.",45
scena/mp2082_01.dat:0x1cfbd,scena/mp2082_01.dat,Since the notice came from,27
scena/mp2082_01.dat:0x1cfe7,scena/mp2082_01.dat,in Zeiss has settled down.,27
scena/mp2082_01.dat:0x1d002,scena/mp2082_01.dat,It seems the seismic activity,30
scena/mp2082_01.dat:0x1d02f,scena/mp2082_01.dat,didn't reach us here.,22
scena/mp2082_01.dat:0x1d045,scena/mp2082_01.dat,*Sigh* I'm just glad the earthquake,36
scena/mp2082_01.dat:0x1d078,scena/mp2082_01.dat,checkpoint security is tighter than usual.,43
scena/mp2082_01.dat:0x1d0a3,scena/mp2082_01.dat,"Since the gate won't close,",28
scena/mp2082_01.dat:0x1d0ce,scena/mp2082_01.dat,to ensure bracers get free passage.,36
scena/mp2082_01.dat:0x1d0f2,scena/mp2082_01.dat,"But worry not, as we've been instructed",40
scena/mp2082_01.dat:0x1d129,scena/mp2082_01.dat,place to support the guild's work...,37
scena/mp2082_01.dat:0x1d14e,scena/mp2082_01.dat,This special measure was put in,32
scena/mp2082_01.dat:0x1d17d,scena/mp2082_01.dat,been unthinkable until just recently.,38
scena/mp2082_01.dat:0x1d1a3,scena/mp2082_01.dat,Though such a directive would have,35
scena/mp2082_01.dat:0x1d1d5,scena/mp2082_01.dat,come and go as they please.,28
scena/mp2082_01.dat:0x1d1f1,scena/mp2082_01.dat,All bracers are allowed to,27
scena/mp2082_01.dat:0x1d21b,scena/mp2082_01.dat,It would have been unthinkable back in the day.,48
scena/mp2082_01.dat:0x1d24b,scena/mp2082_01.dat,We received that directive from up top.,40
scena/mp2082_01.dat:0x1d282,scena/mp2082_01.dat,Tunnel is apparently pitch black.,34
scena/mp2082_01.dat:0x1d2a4,scena/mp2082_01.dat,The whole length of the Kaldia,31
scena/mp2082_01.dat:0x1d2d2,scena/mp2082_01.dat,But a single traveler just passed through here...,50
scena/mp2082_01.dat:0x1d313,scena/mp2082_01.dat,take that tunnel right now.,28
scena/mp2082_01.dat:0x1d32f,scena/mp2082_01.dat,"Factory, but you'd need nerves of steel to",43
scena/mp2082_01.dat:0x1d35a,scena/mp2082_01.dat,I guess he's a researcher from the Central,43
scena/mp2082_01.dat:0x1d394,scena/mp2082_01.dat,through the minds of those brainiacs.,38
scena/mp2082_01.dat:0x1d3ba,scena/mp2082_01.dat,"Frankly, I have no idea what goes",34
